CIP,C,13	CIP7,C,7	PRIX_F,N,10,0	PRIX_E,N,10,0	FAB_HT_F,N,11,0	FAB_HT_E,N,11,0	TAUX,C,3	DATE_APPLI,D	DATE_JO,D
3400936484283	3648428	0	737	0	431	065	01/03/12	16/02/12
3400936484283	3648428	0	895	0	431	065	01/01/12	
3400936484283	3648428	0	908	0	431	065	01/03/10	04/12/09
3400936484344	3648434	0	974	0	567	065	01/03/13	26/02/13
3400936484344	3648434	0	1419	0	862	065	01/03/12	16/02/12
3400936484344	3648434	0	1653	0	862	065	01/01/12	
3400936484344	3648434	0	1682	0	862	065	01/03/10	04/12/09
3400936484405	3648440	0	1283	0	757	065	01/03/13	20/02/13
3400936484405	3648440	0	1516	0	971	065	01/01/12	
3400936484405	3648440	0	1548	0	971	065	06/05/08	09/04/08
3400936484634	3648463	0	745	0	461	065	01/01/15	18/02/14
3400936484634	3648463	0	842	0	461	065	01/02/14	14/01/14
3400936484634	3648463	0	1038	0	576	065	01/03/13	12/02/13
3400936484634	3648463	0	1247	0	768	065	01/01/12	
3400936484634	3648463	0	1273	0	768	065	06/05/08	09/04/08
3400936485174	3648517	0	190	0	82	065	01/01/12	
3400936485174	3648517	0	168	0	82	065	07/03/08	06/03/08
3400936485693	3648569	0	812	0	559	065	01/01/12	
3400936485693	3648569	0	831	0	559	065	07/03/08	06/03/08
3400936486294	3648629	0	326	0	169	030	01/02/14	21/01/14
3400936486294	3648629	0	361	0	176	030	01/03/13	20/02/13
3400936486294	3648629	0	419	0	232	030	01/01/12	
3400936486294	3648629	0	411	0	232	030	02/05/11	06/04/11
3400936487307	3648730	0	261	0	137	065	01/01/12	
3400936487307	3648730	0	244	0	137	065	07/03/08	06/03/08
3400936497931	3649793	0	213	0	100	030	01/01/12	
3400936497931	3649793	0	193	0	100	030	02/05/11	06/04/11
3400936499942	3649994	0	1141	0	802	065	01/12/13	24/09/13
3400936499942	3649994	0	1334	0	944	065	01/01/12	
3400936499942	3649994	0	1365	0	944	065	07/03/08	06/03/08
3400936500174	3650017	0	411	0	233	065	01/01/12	
3400936500174	3650017	0	404	0	233	065	06/05/08	09/04/08
3400936500693	3650069	0	411	0	233	065	01/01/12	
3400936500693	3650069	0	404	0	233	065	06/05/08	02/05/08
3400936500754	3650075	0	411	0	233	065	01/01/12	
3400936500754	3650075	0	404	0	233	065	06/05/08	02/05/08
3400936501126	3650112	0	411	0	233	065	01/01/12	
3400936501126	3650112	0	404	0	233	065	06/05/08	18/04/08
3400936501584	3650158	0	411	0	233	065	01/01/12	
3400936501584	3650158	0	404	0	233	065	06/05/08	09/04/08
3400936501874	3650187	0	411	0	233	065	01/01/12	
3400936501874	3650187	0	404	0	233	065	06/05/08	29/04/08
3400936501935	3650193	0	411	0	233	065	01/01/12	
3400936501935	3650193	0	404	0	233	065	02/05/08	02/05/08
3400936502307	3650230	0	411	0	233	065	01/01/12	
3400936502307	3650230	0	404	0	233	065	06/05/08	03/04/08
3400936502765	3650276	0	411	0	233	065	01/01/12	
3400936502765	3650276	0	404	0	233	065	22/01/10	21/01/10
3400936502826	3650282	0	411	0	233	065	01/01/12	
3400936502826	3650282	0	404	0	233	065	06/05/08	09/04/08
3400936503366	3650336	0	13552	0	11014	065	01/01/12	
3400936503366	3650336	0	13567	0	11014	065	07/03/08	06/03/08
3400936503595	3650359	0	6991	0	5507	065	01/01/12	
3400936503595	3650359	0	7045	0	5507	065	07/03/08	06/03/08
3400936503885	3650388	0	13552	0	11014	065	01/01/12	
3400936503885	3650388	0	13567	0	11014	065	07/03/08	06/03/08
3400936504196	3650419	0	19760	0	16269	065	01/01/12	
3400936504196	3650419	0	19687	0	16269	065	07/03/08	06/03/08
3400936505896	3650589	0	1600	0	1140	065	01/01/12	
3400936505896	3650589	0	1637	0	1140	065	07/03/08	06/03/08
3400936505957	3650595	0	2187	0	1573	065	01/01/12	
3400936505957	3650595	0	2239	0	1573	065	07/03/08	06/03/08
3400936506497	3650649	0	302	0	169	065	01/01/12	
3400936506497	3650649	0	289	0	169	065	07/03/08	06/03/08
3400936506558	3650655	0	365	0	218	065	01/01/12	
3400936506558	3650655	0	357	0	218	065	07/03/08	06/03/08
3400936506619	3650661	0	1235	0	871	065	01/01/12	
3400936506619	3650661	0	1264	0	871	065	07/03/08	06/03/08
3400936506787	3650678	0	2416	0	1742	065	01/01/12	
3400936506787	3650678	0	2474	0	1742	065	07/03/08	06/03/08
3400936506848	3650684	0	529	0	345	065	01/01/12	
3400936506848	3650684	0	533	0	345	065	07/03/08	06/03/08
3400936506909	3650690	0	1924	0	1379	065	01/01/12	
3400936506909	3650690	0	1969	0	1379	065	07/03/08	06/03/08
3400936507098	3650709	0	3717	0	2759	065	01/01/12	
3400936507098	3650709	0	3790	0	2759	065	07/03/08	06/03/08
3400936507159	3650715	0	2416	0	1742	065	01/01/12	
3400936507159	3650715	0	2474	0	1742	065	07/03/08	06/03/08
3400936507210	3650721	0	4581	0	3484	065	01/01/12	
3400936507210	3650721	0	4649	0	3484	065	07/03/08	06/03/08
3400936510630	3651063	0	112832	0	100456	100	01/01/12	
3400936510630	3651063	0	111288	0	100456	100	07/03/08	06/03/08
3400936510869	3651086	0	132029	0	118194	100	01/01/12	
3400936510869	3651086	0	130486	0	118194	100	07/03/08	06/03/08
3400936510920	3651092	0	151216	0	135923	100	01/01/12	
3400936510920	3651092	0	149674	0	135923	100	07/03/08	06/03/08
3400936511811	3651181	0	6373	0	4988	065	01/04/12	15/12/11
3400936511811	3651181	0	6685	0	5250	065	01/01/12	
3400936511811	3651181	0	6741	0	5250	065	07/03/08	06/03/08
3400936511989	3651198	0	6373	0	4988	065	01/04/12	15/12/11
3400936511989	3651198	0	6685	0	5250	065	01/01/12	
3400936511989	3651198	0	6741	0	5250	065	07/03/08	06/03/08
3400936512061	3651206	0	6373	0	4988	065	01/04/12	15/12/11
3400936512061	3651206	0	6685	0	5250	065	01/01/12	
3400936512061	3651206	0	6741	0	5250	065	07/03/08	06/03/08
3400936512702	3651270	0	1532	0	1090	065	01/01/14	10/01/13
3400936512702	3651270	0	1696	0	1211	065	01/03/13	10/01/13
3400936512702	3651270	0	1879	0	1346	065	01/01/12	
3400936512702	3651270	0	1924	0	1346	065	07/03/08	06/03/08
3400936512870	3651287	0	3677	0	2725	065	01/01/14	10/01/13
3400936512870	3651287	0	4038	0	3028	065	01/03/13	10/01/13
3400936512870	3651287	0	4438	0	3364	065	01/01/12	
3400936512870	3651287	0	4507	0	3364	065	07/03/08	06/03/08
3400936512931	3651293	0	3653	0	2705	065	01/01/14	10/01/13
3400936512931	3651293	0	4010	0	3005	065	01/03/13	10/01/13
3400936512931	3651293	0	4408	0	3339	065	01/01/12	
3400936512931	3651293	0	4477	0	3339	065	07/03/08	06/03/08
3400936513013	3651301	0	5264	0	4057	065	01/01/14	10/01/13
3400936513013	3651301	0	5801	0	4508	065	01/03/13	10/01/13
3400936513013	3651301	0	6398	0	5009	065	01/01/12	
3400936513013	3651301	0	6455	0	5009	065	07/03/08	06/03/08
3400936513181	3651318	0	5240	0	4037	065	01/01/14	10/01/13
3400936513181	3651318	0	5775	0	4486	065	01/03/13	10/01/13
3400936513181	3651318	0	6368	0	4984	065	01/01/12	
3400936513181	3651318	0	6425	0	4984	065	07/03/08	06/03/08
3400936513242	3651324	0	7644	0	6055	065	01/01/14	10/01/13
3400936513242	3651324	0	8446	0	6728	065	01/03/13	10/01/13
3400936513242	3651324	0	9337	0	7476	065	01/01/12	
3400936513242	3651324	0	9377	0	7476	065	07/03/08	06/03/08
3400936513303	3651330	0	7644	0	6055	065	01/01/14	10/01/13
3400936513303	3651330	0	8446	0	6728	065	01/03/13	10/01/13
3400936513303	3651330	0	9337	0	7476	065	01/01/12	
3400936513303	3651330	0	9377	0	7476	065	07/03/08	06/03/08
3400936513532	3651353	0	2271	0	1635	065	01/01/14	10/01/13
3400936513532	3651353	0	2517	0	1817	065	01/03/13	10/01/13
3400936513532	3651353	0	2791	0	2019	065	01/01/12	
3400936513532	3651353	0	2858	0	2019	065	07/03/08	06/03/08
3400936514133	3651413	0	33816	0	28487	100	01/01/12	18/11/11
3400936514133	3651413	0	36267	0	31304	100	07/03/08	06/03/08
3400936514423	3651442	0	2278	0	1601	030	02/05/11	06/04/11
3400936514591	3651459	0	3244	0	2298	030	02/05/11	06/04/11
3400936514942	3651494	0	6373	0	4988	065	01/04/12	06/12/11
3400936514942	3651494	0	6685	0	5250	065	01/01/12	
3400936514942	3651494	0	6741	0	5250	065	07/03/08	06/03/08
3400936515482	3651548	0	10142	0	8152	065	05/07/13	04/07/13
3400936515482	3651548	0	10664	0	8590	065	01/01/12	
3400936515482	3651548	0	10696	0	8590	065	01/09/09	28/08/09
3400936515543	3651554	0	19801	0	16305	065	05/07/13	04/07/13
3400936515543	3651554	0	20809	0	17181	065	01/01/12	
3400936515543	3651554	0	20693	0	17181	065	01/09/09	28/08/09
3400936515604	3651560	0	57049	0	48913	065	05/07/13	04/07/13
3400936515604	3651560	0	59894	0	51542	065	01/01/12	
3400936515604	3651560	0	58348	0	51542	065	01/09/09	28/08/09
3400936515772	3651577	0	21141	0	17469	065	05/07/13	04/07/13
3400936515772	3651577	0	22221	0	18408	065	01/01/12	
3400936515772	3651577	0	22046	0	18408	065	01/09/09	28/08/09
3400936515833	3651583	0	18358	0	15050	065	05/07/13	04/07/13
3400936515833	3651583	0	19288	0	15859	065	01/01/12	
3400936515833	3651583	0	19235	0	15859	065	01/09/09	28/08/09
3400936516083	3651608	0	35672	0	30100	065	05/07/13	04/07/13
3400936516083	3651608	0	37533	0	31718	065	01/01/12	
3400936516083	3651608	0	36723	0	31718	065	01/09/09	28/08/09
3400936516144	3651614	0	101843	0	90302	065	05/07/13	04/07/13
3400936516144	3651614	0	107095	0	95155	065	01/01/12	
3400936516144	3651614	0	105551	0	95155	065	01/09/09	28/08/09
3400936516205	3651620	0	38147	0	32251	065	05/07/13	04/07/13
3400936516205	3651620	0	40140	0	33984	065	01/01/12	
3400936516205	3651620	0	39222	0	33984	065	01/09/09	28/08/09
3400936516373	3651637	0	27016	0	22576	065	05/07/13	04/07/13
3400936516373	3651637	0	28411	0	23789	065	01/01/12	
3400936516373	3651637	0	27980	0	23789	065	01/09/09	28/08/09
3400936516434	3651643	0	52978	0	45152	065	05/07/13	04/07/13
3400936516434	3651643	0	55604	0	47578	065	01/01/12	
3400936516434	3651643	0	54058	0	47578	065	01/09/09	28/08/09
3400936516663	3651666	0	150709	0	135454	065	05/07/13	04/07/13
3400936516663	3651666	0	158586	0	142733	065	01/01/12	
3400936516663	3651666	0	157044	0	142733	065	01/09/09	28/08/09
3400936516724	3651672	0	56468	0	48376	065	05/07/13	04/07/13
3400936516724	3651672	0	59282	0	50976	065	01/01/12	
3400936516724	3651672	0	57736	0	50976	065	01/09/09	28/08/09
3400936517035	3651703	0	3383	0	2478	030	01/02/12	30/12/11
3400936517035	3651703	0	4367	0	3304	030	01/01/12	
3400936517035	3651703	0	4436	0	3304	065	07/03/08	06/03/08
3400936517844	3651784	0	109091	0	97000	065	01/01/12	
3400936517844	3651784	0	107548	0	97000	065	07/03/08	06/03/08
3400936517905	3651790	0	45131	0	38322	100	01/01/14	14/03/13
3400936517905	3651790	0	46031	0	39104	100	01/04/13	14/03/13
3400936517905	3651790	0	48902	0	41600	100	01/01/12	
3400936517905	3651790	0	47588	0	41600	100	07/03/08	06/03/08
3400936518094	3651809	0	2012	0	1444	065	01/01/12	06/12/11
3400936518094	3651809	0	2165	0	1520	065	07/03/08	06/03/08
3400936518384	3651838	0	261	0	137	065	01/01/12	
3400936518384	3651838	0	244	0	137	065	07/03/08	06/03/08
3400936518506	3651850	0	261	0	137	065	01/01/12	
3400936518506	3651850	0	244	0	137	065	07/03/08	06/03/08
3400936518735	3651873	0	261	0	137	065	01/01/12	
3400936518735	3651873	0	244	0	137	065	07/03/08	06/03/08
3400936519275	3651927	0	261	0	137	065	01/01/12	
3400936519275	3651927	0	244	0	137	065	07/03/08	06/03/08
3400936519794	3651979	0	261	0	137	065	01/01/12	
3400936519794	3651979	0	244	0	137	065	07/03/08	06/03/08
3400936519916	3651991	0	261	0	137	065	01/01/12	
3400936519916	3651991	0	244	0	137	065	07/03/08	06/03/08
3400936520226	3652022	0	800	0	472	065	01/01/12	
3400936520226	3652022	0	815	0	472	065	01/11/08	22/07/08
3400936520455	3652045	0	931	0	555	065	01/01/12	
3400936520455	3652045	0	949	0	555	065	01/11/08	22/07/08
3400936520745	3652074	0	1158	0	699	065	01/01/12	
3400936520745	3652074	0	1181	0	699	065	01/11/08	22/07/08
3400936520806	3652080	0	398	0	243	065	01/01/12	
3400936520806	3652080	0	392	0	243	065	07/03/08	06/03/08
3400936521117	3652111	0	398	0	243	065	01/01/12	
3400936521117	3652111	0	392	0	243	065	07/03/08	06/03/08
3400936521407	3652140	0	398	0	243	065	01/01/12	
3400936521407	3652140	0	392	0	243	065	07/03/08	06/03/08
3400936521865	3652186	0	398	0	243	065	01/01/12	
3400936521865	3652186	0	392	0	243	065	07/03/08	06/03/08
3400936522527	3652252	0	398	0	243	065	01/01/12	
3400936522527	3652252	0	392	0	243	065	07/03/08	06/03/08
3400936523128	3652312	0	398	0	243	065	01/01/12	
3400936523128	3652312	0	392	0	243	065	07/03/08	06/03/08
3400936523418	3652341	0	398	0	243	065	01/01/12	
3400936523418	3652341	0	392	0	243	065	07/03/08	06/03/08
3400936523708	3652370	0	398	0	243	065	01/01/12	
3400936523708	3652370	0	392	0	243	065	07/03/08	06/03/08
3400936524248	3652424	0	848	0	557	065	01/01/12	
3400936524248	3652424	0	867	0	557	065	03/06/08	03/06/08
3400936524309	3652430	0	905	0	597	065	01/01/12	
3400936524309	3652430	0	925	0	597	065	03/06/08	03/06/08
3400936524477	3652447	0	848	0	557	065	01/01/12	
3400936524477	3652447	0	867	0	557	065	07/03/08	06/03/08
3400936525658	3652565	0	1451	0	929	065	07/03/08	06/03/08
3400936526020	3652602	0	137	0	38	065	01/01/12	
3400936526020	3652602	0	110	0	38	065	06/05/08	01/04/08
3400936526310	3652631	0	243	0	123	065	01/01/12	
3400936526310	3652631	0	225	0	123	065	07/03/08	06/03/08
3400936526600	3652660	0	110	0	38	065	06/05/08	03/04/08
3400936531161	3653116	0	432	0	270	015	01/01/12	
3400936531161	3653116	0	429	0	270	015	17/04/10	16/04/10
3400936531222	3653122	0	1186	0	835	015	01/01/12	
3400936531222	3653122	0	1214	0	835	015	17/04/10	16/04/10
3400936534933	3653493	0	2587	0	1868	065	01/01/12	
3400936534933	3653493	0	2649	0	1868	065	07/03/08	06/03/08
3400936535015	3653501	0	3266	0	2380	065	01/01/12	
3400936535015	3653501	0	3341	0	2380	065	07/03/08	06/03/08
3400936535183	3653518	0	4077	0	3061	065	01/01/12	
3400936535183	3653518	0	4148	0	3061	065	07/03/08	06/03/08
3400936551152	3655115	0	400	0	245	065	01/01/12	
3400936551152	3655115	0	394	0	245	065	07/03/08	06/03/08
3400936551213	3655121	0	884	0	612	065	01/01/12	
3400936551213	3655121	0	904	0	612	065	07/03/08	06/03/08
3400936551381	3655138	0	1712	0	1223	065	01/01/12	
3400936551381	3655138	0	1753	0	1223	065	07/03/08	06/03/08
3400936551442	3655144	0	2542	0	1835	065	01/01/12	
3400936551442	3655144	0	2603	0	1835	065	07/03/08	06/03/08
3400936551503	3655150	0	3062	0	2219	030	01/12/14	26/02/14
3400936551503	3655150	0	3229	0	2349	030	01/04/14	26/02/14
3400936551503	3655150	0	3540	0	2610	030	01/01/12	
3400936551503	3655150	0	3614	0	2610	030	02/05/11	06/04/11
3400936551671	3655167	0	3062	0	2219	030	01/12/14	26/02/14
3400936551671	3655167	0	3229	0	2349	030	01/04/14	26/02/14
3400936551671	3655167	0	3540	0	2610	030	01/01/12	
3400936551671	3655167	0	3614	0	2610	030	02/05/11	06/04/11
3400936551732	3655173	0	3344	0	2446	065	01/01/12	
3400936551732	3655173	0	3419	0	2446	065	07/03/08	06/03/08
3400936553392	3655339	0	800	0	550	065	01/01/12	
3400936553392	3655339	0	818	0	550	065	01/01/11	24/11/10
3400936553743	3655374	0	1491	0	1060	065	01/01/12	
3400936553743	3655374	0	1526	0	1060	065	01/01/11	24/11/10
3400936554283	3655428	0	582	0	343	065	17/05/13	16/05/13
3400936554283	3655428	0	800	0	550	065	01/01/12	
3400936554283	3655428	0	818	0	550	065	01/01/11	24/11/10
3400936554634	3655463	0	1057	0	661	065	17/05/13	16/05/13
3400936554634	3655463	0	1491	0	1060	065	01/01/12	
3400936554634	3655463	0	1526	0	1060	065	01/01/11	24/11/10
3400936557185	3655718	0	190	0	82	065	01/01/12	
3400936557185	3655718	0	168	0	82	065	07/03/08	06/03/08
3400936557246	3655724	0	611	0	409	065	01/01/12	
3400936557246	3655724	0	622	0	409	065	07/03/08	06/03/08
3400936557475	3655747	0	732	0	500	065	01/01/12	
3400936557475	3655747	0	749	0	500	065	07/03/08	06/03/08
3400936558076	3655807	0	4312	0	3258	065	01/12/13	11/10/13
3400936558076	3655807	0	4997	0	3833	065	01/01/12	
3400936558076	3655807	0	5062	0	3833	065	07/03/08	06/03/08
3400936560147	3656014	0	243	0	123	065	01/01/12	
3400936560147	3656014	0	225	0	123	065	07/03/08	06/03/08
3400936560666	3656066	0	745	0	461	065	01/01/15	14/02/14
3400936560666	3656066	0	842	0	461	065	01/02/14	16/01/14
3400936560666	3656066	0	1038	0	576	065	01/03/13	14/02/13
3400936560666	3656066	0	1247	0	768	065	01/01/12	
3400936560666	3656066	0	1273	0	768	065	06/05/08	03/04/08
3400936560727	3656072	0	411	0	233	065	01/01/12	
3400936560727	3656072	0	404	0	233	065	06/05/08	09/04/08
3400936560956	3656095	0	258	0	127	065	01/01/12	
3400936560956	3656095	0	240	0	127	065	07/03/08	06/03/08
3400936561847	3656184	0	377	0	227	065	01/01/12	
3400936561847	3656184	0	369	0	227	065	07/03/08	06/03/08
3400936562219	3656221	0	620	0	395	065	01/01/12	
3400936562219	3656221	0	630	0	395	065	07/03/08	06/03/08
3400936562387	3656238	0	761	0	496	065	01/01/12	
3400936562387	3656238	0	778	0	496	065	07/03/08	06/03/08
3400936562738	3656273	0	620	0	395	065	01/01/12	
3400936562738	3656273	0	630	0	395	065	07/03/08	06/03/08
3400936562967	3656296	0	761	0	496	065	01/01/12	
3400936562967	3656296	0	778	0	496	065	07/03/08	06/03/08
3400936563278	3656327	0	620	0	395	065	01/01/12	
3400936563278	3656327	0	630	0	395	065	07/03/08	06/03/08
3400936563339	3656333	0	761	0	496	065	01/01/12	
3400936563339	3656333	0	778	0	496	065	07/03/08	06/03/08
3400936563797	3656379	0	359	0	213	065	01/01/12	
3400936563797	3656379	0	350	0	213	065	07/03/08	06/03/08
3400936564459	3656445	0	390	0	237	030	01/03/12	31/01/12
3400936564459	3656445	0	424	0	237	030	01/01/12	
3400936564459	3656445	0	417	0	237	030	02/05/11	06/04/11
3400936564688	3656468	0	2371	0	1709	065	01/01/12	
3400936564688	3656468	0	2428	0	1709	065	07/03/08	06/03/08
3400936564749	3656474	0	3256	0	2372	065	01/01/14	30/04/13
3400936564749	3656474	0	3414	0	2504	065	01/05/13	30/04/13
3400936564749	3656474	0	3571	0	2636	065	01/01/12	
3400936564749	3656474	0	3645	0	2636	065	07/03/08	06/03/08
3400936564800	3656480	0	10322	0	8303	065	01/01/14	30/04/13
3400936564800	3656480	0	10872	0	8765	065	01/05/13	30/04/13
3400936564800	3656480	0	11421	0	9226	065	01/01/12	
3400936564800	3656480	0	11450	0	9226	065	07/03/08	06/03/08
3400936564978	3656497	0	14562	0	11862	065	01/01/14	30/04/13
3400936564978	3656497	0	15347	0	12521	065	01/05/13	30/04/13
3400936564978	3656497	0	16132	0	13180	065	01/01/12	
3400936564978	3656497	0	16133	0	13180	065	07/03/08	06/03/08
3400936565050	3656505	0	3256	0	2372	065	01/01/14	30/04/13
3400936565050	3656505	0	3414	0	2504	065	01/05/13	30/04/13
3400936565050	3656505	0	3571	0	2636	065	01/01/12	
3400936565050	3656505	0	3645	0	2636	065	07/03/08	06/03/08
3400936565111	3656511	0	10322	0	8303	065	01/01/14	30/04/13
3400936565111	3656511	0	10872	0	8765	065	01/05/13	30/04/13
3400936565111	3656511	0	11421	0	9226	065	01/01/12	
3400936565111	3656511	0	11450	0	9226	065	07/03/08	06/03/08
3400936565289	3656528	0	14562	0	11862	065	01/01/14	30/04/13
3400936565289	3656528	0	15347	0	12521	065	01/05/13	30/04/13
3400936565289	3656528	0	16132	0	13180	065	01/01/12	
3400936565289	3656528	0	16133	0	13180	065	07/03/08	06/03/08
3400936565340	3656534	0	3256	0	2372	065	01/01/14	30/04/13
3400936565340	3656534	0	3414	0	2504	065	01/05/13	30/04/13
3400936565340	3656534	0	3571	0	2636	065	01/01/12	
3400936565340	3656534	0	3645	0	2636	065	07/03/08	06/03/08
3400936565401	3656540	0	10322	0	8303	065	01/01/14	30/04/13
3400936565401	3656540	0	10872	0	8765	065	01/05/13	30/04/13
3400936565401	3656540	0	11421	0	9226	065	01/01/12	
3400936565401	3656540	0	11450	0	9226	065	07/03/08	06/03/08
3400936565579	3656557	0	14562	0	11862	065	01/01/14	30/04/13
3400936565579	3656557	0	15347	0	12521	065	01/05/13	30/04/13
3400936565579	3656557	0	16132	0	13180	065	01/01/12	
3400936565579	3656557	0	16133	0	13180	065	07/03/08	06/03/08
3400936565630	3656563	0	50373	0	42878	100	01/10/14	18/02/14
3400936565630	3656563	0	52004	0	44296	100	01/04/13	19/02/13
3400936565630	3656563	0	53636	0	45760	100	01/01/12	
3400936565630	3656563	0	52090	0	45760	100	01/02/10	08/12/09
3400936566460	3656646	0	1921	0	1377	065	01/01/12	
3400936566460	3656646	0	1967	0	1377	065	07/03/08	06/03/08
3400936567122	3656712	0	812	0	559	065	01/01/12	
3400936567122	3656712	0	831	0	559	065	07/03/08	06/03/08
3400936567290	3656729	0	1283	0	757	065	01/03/13	12/02/13
3400936567290	3656729	0	1516	0	971	065	01/01/12	
3400936567290	3656729	0	1548	0	971	065	06/05/08	09/04/08
3400936567580	3656758	0	602	0	402	065	01/01/12	
3400936567580	3656758	0	612	0	402	065	07/03/08	06/03/08
3400936567641	3656764	0	247	0	126	065	01/01/12	
3400936567641	3656764	0	229	0	126	065	07/03/08	06/03/08
3400936567931	3656793	0	296	0	156	030	01/01/12	
3400936567931	3656793	0	281	0	156	030	02/05/11	06/04/11
3400936568242	3656824	0	265	0	140	030	01/01/12	
3400936568242	3656824	0	249	0	140	030	02/05/11	06/04/11
3400936568303	3656830	0	1093	0	693	065	01/02/14	16/01/14
3400936568303	3656830	0	1425	0	906	065	01/03/13	14/02/13
3400936568303	3656830	0	1719	0	1176	065	01/01/12	
3400936568303	3656830	0	1758	0	1176	065	07/03/08	06/03/08
3400936568471	3656847	0	190	0	82	065	01/01/12	
3400936568471	3656847	0	168	0	82	065	07/03/08	06/03/08
3400936568532	3656853	0	188	0	76	065	01/01/12	
3400936568532	3656853	0	166	0	76	065	07/03/08	06/03/08
3400936569423	3656942	0	3728	0	2768	065	01/01/12	06/12/11
3400936569423	3656942	0	3974	0	2914	065	28/08/09	28/08/09
3400936571082	3657108	0	11152	0	9000	065	01/01/12	
3400936571082	3657108	0	11182	0	9000	065	07/03/08	06/03/08
3400936571143	3657114	0	876	0	606	065	01/03/12	31/01/12
3400936571143	3657114	0	1106	0	757	065	15/05/11	05/04/11
3400936571143	3657114	0	1165	0	800	065	12/10/08	12/04/06
3400936571204	3657120	0	751	0	514	065	01/03/12	31/01/12
3400936571204	3657120	0	947	0	643	065	15/05/11	05/04/11
3400936571204	3657120	0	999	0	680	065	12/10/08	12/04/06
3400936572324	3657232	0	223881	0	203065	065	01/01/12	
3400936572324	3657232	0	222342	0	203065	065	07/03/08	06/03/08
